Campaign_ID,Influencer_Name,Platform,Campaign_Type,Start_Date,End_Date,Budget_USD,Reach,Impressions,Engagement_Rate,Click_Through_Rate,Conversions,ROI,Region
CM3002,Influencer_Zane,Facebook,Giveaway,2024-06-07,2024-06-19,1421.0,915493,1108029,9.0,12.88,795,1.94,North America
CM2431,Influencer_Ethan,Facebook,Product Launch,2024-12-03,2024-12-05,8249.0,559851,701782,4.5,9.87,199,8.33,North America
CM722,Influencer_Aarav,Facebook,Brand Awareness,2024-12-14,2024-12-06,2486.0,409632,445578,5.97,10.54,407,22.8,SEA
CM1882,Influencer_Aarav,INSTAGRAM,Giveaway,2024-05-31,2024-05-30,7331.0,176541,246639,3.22,11.56,874,0.9,SEA
CM2576,Influencer_Zane,INSTAGRAM,Product Launch,2024-04-03,2024-03-25,3228.0,376442,388705,8.7,9.15,978,-5.25,Middle East
CM3805,Influencer_Noah,Instagram,Affiliate,2024-05-14,2024-05-18,6384.0,27620,221639,9.19,3.61,314,43.14,SEA
CM3190,Influencer_Liam,Instagram,Affiliate,2024-02-21,2024-02-25,9640.0,318402,325470,7.45,11.36,208,21.22,Europe
CM2199,Influencer_Liam,INSTAGRAM,Product Launch,2024-10-13,2024-10-18,4028.0,717846,837024,4.17,5.53,952,25.22,North America
CM1841,Influencer_Ethan,X,Brand Awareness,2024-12-07,2024-11-29,2678.0,127272,276282,8.53,9.69,564,59.55,India
CM3349,Influencer_Liam,TikTok,Affiliate,2024-01-25,2024-01-22,9695.0,352230,524294,9.51,4.96,771,10.64,SEA
CM855,Influencer_Liam,TikTok,Brand Awareness,2024-04-06,2024-04-11,8791.0,763431,919317,9.41,7.79,722,-0.36,Middle East
CM618,Influencer_Sophia,TikTok,Product Launch,2024-12-22,2025-01-01,3959.0,655110,760901,2.9,3.4,556,25.27,Europe
CM4153,Influencer_Aarav,Instagram,Brand Awareness,2024-10-23,2024-10-14,3761.0,841910,871349,1.07,13.72,394,30.09,Middle East
CM132,Influencer_Liam,Instagram,Brand Awareness,2024-07-29,2024-08-11,1925.0,572692,645716,5.7,9.27,333,,India
CM3228,Influencer_Sophia,Facebook,Brand Awareness,2024-07-18,2024-07-26,1753.0,996774,1114834,0.73,4.88,977,45.55,India
CM3081,Influencer_Zane,TikTok,Product Launch,2024-11-24,2024-12-04,4731.0,621473,712940,2.97,8.83,275,-6.94,SEA
CM1257,Influencer_Liam,Facebook,Giveaway,2024-01-15,2024-01-09,2153.0,275068,279481,6.48,1.99,353,26.82,India
CM4445,Influencer_Mia,X,Product Launch,2024-12-10,2024-12-20,8134.0,12282,157908,5.72,1.14,71,47.15,Europe
CM844,Influencer_Riya,YouTube,Product Launch,2024-02-09,2024-02-01,9851.0,924755,1026148,2.17,13.56,474,18.01,North America
CM3639,Influencer_Sophia,YouTube,Giveaway,2024-01-03,2024-01-09,3875.0,261731,420970,9.73,5.32,820,,India
CM3010,Influencer_Ava,Instagram,Affiliate,2024-08-14,2024-08-06,1224.0,361002,395377,5.55,9.54,520,,SEA
CM2195,Influencer_Liam,TikTok,Brand Awareness,2024-04-08,2024-04-22,6417.0,357166,520600,4.72,14.68,179,-0.97,India
CM2859,Influencer_Ava,YouTube,Giveaway,2024-08-04,2024-08-21,7473.0,586356,735703,6.47,1.87,636,41.07,India
CM883,Influencer_Ethan,YouTube,Affiliate,2024-02-08,2024-02-22,5750.0,279904,353848,6.67,8.28,197,23.98,SEA
CM3666,Influencer_Riya,Facebook,Affiliate,2024-08-12,2024-08-04,7371.0,400719,548716,1.83,13.1,63,48.15,North America
CM3238,Influencer_Riya,Instagram,Giveaway,2024-02-11,2024-03-01,7251.0,515591,593706,3.13,10.28,517,5.87,Middle East
CM329,Influencer_Olivia,instagram,Product Launch,2024-08-24,2024-09-11,6340.0,943614,1131390,8.92,0.54,785,49.0,North America
CM957,Influencer_Liam,YouTube,Giveaway,2024-11-09,2024-11-12,3302.0,709612,799374,4.84,10.42,250,52.88,Europe
CM1766,Influencer_Ethan,YouTube,Giveaway,2024-03-23,2024-03-30,6443.0,810527,890824,0.7,1.12,149,-9.58,North America
CM1501,Influencer_Sophia,INSTAGRAM,Affiliate,2024-08-26,2024-08-25,2165.0,849827,1034344,1.95,11.07,94,20.35,North America
CM3313,Influencer_Zane,INSTAGRAM,Giveaway,2024-01-10,2024-01-08,7010.0,339637,451249,5.19,5.29,97,11.14,Middle East
CM508,Influencer_Liam,X,Product Launch,2024-09-21,2024-10-06,8346.0,973512,1010991,4.03,14.09,907,34.39,SEA
CM270,Influencer_Riya,INSTAGRAM,Brand Awareness,2024-02-25,2024-03-01,4497.0,454648,608691,4.95,8.9,661,-4.34,North America
CM640,Influencer_Zane,Instagram,Affiliate,2024-03-23,2024-04-04,2835.0,119292,265214,9.26,1.41,272,55.48,Middle East
CM3730,Influencer_Liam,INSTAGRAM,Affiliate,2024-07-01,2024-07-15,9361.0,47233,214680,,3.93,503,27.87,Middle East
CM3843,Influencer_Liam,TikTok,Brand Awareness,2024-04-14,2024-04-25,9453.0,379870,510971,2.71,14.98,380,-1.37,Middle East
CM2832,Influencer_Riya,INSTAGRAM,Giveaway,2024-04-19,2024-04-21,7785.0,127026,326285,,3.24,902,42.36,India
CM713,Influencer_Sophia,X,Product Launch,2024-03-02,2024-03-01,9051.0,185307,367673,2.74,1.93,628,36.19,Middle East
CM2145,Influencer_Olivia,YouTube,Product Launch,2024-01-28,2024-01-26,3089.0,280709,315178,8.94,6.03,201,7.73,SEA
CM2125,Influencer_Noah,INSTAGRAM,Affiliate,2024-02-29,2024-03-15,,388031,466926,1.2,5.56,208,0.2,Middle East
CM3765,Influencer_Liam,instagram,Affiliate,2024-04-01,2024-03-22,9984.0,246954,305346,3.3,11.52,722,22.8,India
CM1261,Influencer_Zane,instagram,Affiliate,2024-05-28,2024-05-28,9716.0,174753,213328,3.38,9.29,822,4.58,Middle East
CM2291,Influencer_Mia,X,Giveaway,2024-11-17,2024-11-15,5668.0,673661,809919,3.43,6.36,999,55.14,India
CM2617,Influencer_Olivia,INSTAGRAM,Giveaway,2024-05-31,2024-05-24,1719.0,77031,163254,9.34,4.64,872,-3.78,SEA
CM3147,Influencer_Zane,Facebook,Product Launch,2024-12-06,2024-12-22,3958.0,482818,544879,,3.36,102,-1.83,SEA
CM3162,Influencer_Sophia,instagram,Product Launch,2024-01-29,2024-01-20,793.0,967163,1166030,7.28,13.14,517,23.77,Middle East
CM1717,Influencer_Olivia,INSTAGRAM,Brand Awareness,2024-08-19,2024-08-09,8968.0,172317,275622,3.28,9.18,55,-9.51,India
CM2439,Influencer_Ethan,instagram,Product Launch,2024-11-13,2024-11-06,7317.0,919531,1101757,3.89,9.88,355,,North America
CM664,Influencer_Riya,YouTube,Product Launch,2024-02-16,2024-02-29,1589.0,326053,488910,6.68,8.98,771,28.95,North America
CM3905,Influencer_Ethan,TikTok,Brand Awareness,2024-09-20,2024-09-23,6530.0,932882,1106407,0.95,4.76,986,21.16,SEA
CM4820,Influencer_Riya,instagram,Giveaway,2024-09-15,2024-09-18,9246.0,329700,395008,2.89,7.98,778,23.77,Europe
CM4919,Influencer_Aarav,YouTube,Brand Awareness,2024-10-26,2024-10-27,2026.0,946067,961034,6.73,6.28,633,21.15,Middle East
CM2904,Influencer_Aarav,INSTAGRAM,Product Launch,2024-12-12,2024-12-23,2916.0,158873,276215,,7.23,123,21.15,Middle East
CM3460,Influencer_Mia,YouTube,Product Launch,2024-02-16,2024-03-02,9240.0,914758,979964,7.55,10.46,65,2.14,India
CM1657,Influencer_Olivia,INSTAGRAM,Brand Awareness,2024-10-05,2024-10-04,6505.0,868344,999515,6.76,2.66,147,41.28,Europe
CM3043,Influencer_Sophia,TikTok,Product Launch,2024-03-12,2024-03-10,9274.0,437196,575355,8.52,4.83,936,11.88,SEA
CM3804,Influencer_Riya,instagram,Affiliate,2024-09-13,2024-09-08,3383.0,574709,726350,2.59,3.36,983,46.05,North America
CM1865,Influencer_Sophia,Instagram,Giveaway,2024-12-09,2024-12-12,6742.0,203565,208474,4.11,14.58,537,24.74,Middle East
CM4498,Influencer_Riya,TikTok,Product Launch,2024-04-21,2024-04-22,1163.0,388438,398743,3.6,5.3,107,,India
CM2794,Influencer_Ethan,YouTube,Affiliate,2024-02-07,2024-02-08,5492.0,421349,464630,1.81,6.53,91,29.77,SEA
CM4766,Influencer_Aarav,Instagram,Product Launch,2024-03-03,2024-03-09,4402.0,189812,220887,,1.88,917,37.81,India
CM5040,Influencer_Riya,X,Brand Awareness,2024-05-23,2024-05-15,7502.0,443333,516324,9.63,5.04,870,7.24,North America
CM1272,Influencer_Aarav,INSTAGRAM,Affiliate,2024-05-28,2024-06-02,9093.0,766230,896779,7.43,12.96,947,24.29,India
CM4621,Influencer_Sophia,INSTAGRAM,Giveaway,2024-10-29,2024-11-17,1807.0,14891,175444,7.35,3.52,345,27.62,SEA
CM425,Influencer_Noah,YouTube,Affiliate,2024-08-10,2024-08-20,3304.0,840894,874697,,1.59,974,49.99,Europe
CM1151,Influencer_Zane,instagram,Brand Awareness,2024-09-28,2024-09-29,1742.0,507583,528584,8.08,13.95,710,-6.98,North America
CM3237,Influencer_Ethan,Facebook,Product Launch,2024-10-13,2024-10-21,6180.0,947066,1106129,8.98,11.55,301,25.02,India
CM5090,Influencer_Ava,INSTAGRAM,Product Launch,2024-03-28,2024-03-20,835.0,566082,587091,8.51,4.61,515,52.19,SEA
CM3174,Influencer_Ethan,Facebook,Affiliate,2024-12-18,2024-12-23,6596.0,610342,708238,7.46,5.1,759,-6.34,Europe
CM4947,Influencer_Ava,INSTAGRAM,Brand Awareness,2024-04-10,2024-04-19,9206.0,342030,535198,1.76,2.85,407,44.14,Middle East
CM1769,Influencer_Zane,Instagram,Giveaway,2024-03-20,2024-04-04,9403.0,24519,157967,9.94,4.26,829,58.45,Europe
CM1296,Influencer_Ethan,Instagram,Affiliate,2024-11-21,2024-11-14,2872.0,12290,48140,0.59,9.59,467,50.94,North America
CM720,Influencer_Zane,TikTok,Giveaway,2024-06-05,2024-06-18,3399.0,645927,827850,2.36,13.29,581,-2.99,India
CM1626,Influencer_Aarav,INSTAGRAM,Giveaway,2024-11-27,2024-12-01,1094.0,231324,370118,1.82,2.55,982,47.31,North America
CM3166,Influencer_Ethan,TikTok,Giveaway,2024-03-01,2024-03-14,5026.0,422501,483641,3.85,11.31,461,31.81,North America
CM1582,Influencer_Ava,Instagram,Giveaway,2024-12-28,2024-12-30,7318.0,56210,197889,1.24,3.22,305,57.45,India
CM1289,Influencer_Ava,instagram,Giveaway,2024-09-14,2024-09-12,6184.0,894708,944522,1.68,11.32,983,36.03,Middle East
CM428,Influencer_Ethan,X,Giveaway,2024-03-06,2024-02-25,7348.0,4841,109679,1.03,12.84,751,20.28,Europe
CM748,Influencer_Ava,YouTube,Product Launch,2024-01-08,2024-01-25,1589.0,412577,521692,,4.35,918,50.57,North America
CM997,Influencer_Mia,YouTube,Giveaway,2024-12-21,2024-12-23,7467.0,96343,248165,6.29,6.2,793,0.13,Europe
CM2193,Influencer_Sophia,instagram,Brand Awareness,2024-10-10,2024-09-30,3837.0,41409,159610,8.31,3.48,131,47.81,Europe
CM1223,Influencer_Noah,YouTube,Giveaway,2024-01-29,2024-02-07,7554.0,172966,368728,9.45,12.15,510,21.61,India
CM2180,Influencer_Olivia,X,Brand Awareness,2024-01-01,2024-01-04,4967.0,860366,1000646,8.44,9.37,119,,Middle East
CM4885,Influencer_Liam,Instagram,Giveaway,2024-03-27,2024-03-31,5068.0,74836,169871,4.35,3.94,828,,Middle East
CM3920,Influencer_Riya,INSTAGRAM,Product Launch,2024-06-01,2024-06-11,4705.0,294996,462317,2.46,10.66,600,13.5,Middle East
CM3644,Influencer_Ethan,YouTube,Giveaway,2024-03-10,2024-03-21,4672.0,604546,774570,4.08,13.44,80,12.86,Middle East
CM2235,Influencer_Ethan,X,Affiliate,2024-01-15,2024-01-28,3069.0,464558,607956,7.01,12.18,244,57.47,Europe
CM2578,Influencer_Riya,X,Giveaway,2024-10-15,2024-10-28,7673.0,432954,560880,3.8,1.09,18,7.15,Europe
CM1700,Influencer_Noah,Facebook,Giveaway,2024-02-14,2024-02-05,2654.0,492986,555899,3.55,5.12,189,-8.79,India
CM3629,Influencer_Ethan,Instagram,Brand Awareness,2024-05-30,2024-05-26,4776.0,245734,247957,2.98,8.19,524,-1.16,North America
CM2382,Influencer_Sophia,Instagram,Giveaway,2024-11-28,2024-11-25,8348.0,902036,1056630,2.35,11.7,250,7.84,India
CM1619,Influencer_Ava,instagram,Brand Awareness,2024-02-07,2024-02-22,2186.0,320139,517755,3.75,1.12,340,5.27,SEA
CM4803,Influencer_Sophia,X,Product Launch,2024-02-16,2024-03-03,7587.0,628800,817825,8.94,8.32,436,42.17,North America
CM3567,Influencer_Aarav,instagram,Affiliate,2024-06-27,2024-06-23,7215.0,258034,452510,0.74,4.77,924,22.54,SEA
CM1123,Influencer_Liam,TikTok,Product Launch,2024-03-17,2024-04-01,1454.0,603260,745956,8.35,1.21,221,13.45,India
CM4668,Influencer_Liam,YouTube,Affiliate,2024-08-23,2024-09-10,4199.0,399009,500913,1.16,8.31,845,-7.9,North America
CM4222,Influencer_Liam,Facebook,Product Launch,2024-05-07,2024-05-24,8964.0,818364,917933,,7.49,81,-9.63,SEA
CM3570,Influencer_Ethan,Instagram,Giveaway,2024-07-07,2024-07-11,9462.0,710914,761239,0.96,7.54,451,22.26,SEA
CM4951,Influencer_Ethan,YouTube,Brand Awareness,2024-09-06,2024-08-29,8295.0,288669,311035,1.07,9.86,106,28.36,Europe
CM4718,Influencer_Zane,YouTube,Affiliate,2024-10-03,2024-10-18,7690.0,961838,972659,,2.47,926,27.18,Middle East
CM4331,Influencer_Sophia,YouTube,Product Launch,2024-05-13,2024-05-31,5460.0,419908,455340,6.27,0.68,107,50.0,India
CM909,Influencer_Liam,Instagram,Brand Awareness,2024-04-13,2024-04-24,6776.0,472091,636241,3.97,5.42,701,-0.09,India
CM3135,Influencer_Sophia,Instagram,Affiliate,2024-05-10,2024-05-06,4091.0,604508,775019,5.45,7.12,523,40.59,Europe
CM1078,Influencer_Mia,TikTok,Giveaway,2024-03-29,2024-03-23,3949.0,163198,261402,8.8,3.26,952,42.86,India
CM2329,Influencer_Noah,Instagram,Brand Awareness,2024-11-09,2024-11-15,3253.0,918533,988050,3.28,6.41,18,4.29,Europe
CM4165,Influencer_Riya,TikTok,Giveaway,2024-03-08,2024-03-20,3020.0,446489,552557,9.16,3.77,880,29.63,Europe
CM1981,Influencer_Zane,X,Product Launch,2024-03-24,2024-03-31,7599.0,512415,643028,4.66,12.31,48,4.85,North America
CM1962,Influencer_Olivia,Instagram,Affiliate,2024-07-16,2024-07-09,9717.0,746216,804681,3.76,8.29,713,3.57,SEA
CM4086,Influencer_Ethan,INSTAGRAM,Brand Awareness,2024-10-04,2024-10-16,4807.0,451757,627774,0.98,0.47,593,13.61,Europe
CM2134,Influencer_Liam,Instagram,Giveaway,2024-03-02,2024-03-15,9445.0,290010,410402,9.56,10.09,861,47.62,SEA
CM2849,Influencer_Aarav,TikTok,Giveaway,2024-04-12,2024-05-01,9900.0,441844,586785,3.96,8.94,117,-9.01,India
CM1762,Influencer_Liam,Instagram,Giveaway,2024-08-15,2024-08-18,8479.0,958265,1049501,8.18,0.29,443,42.15,Europe
CM2116,Influencer_Noah,TikTok,Affiliate,2024-08-02,2024-07-24,2148.0,623503,644141,3.38,0.85,671,-1.63,North America
CM4509,Influencer_Liam,INSTAGRAM,Affiliate,2024-01-14,2024-01-16,6046.0,115432,255991,9.3,12.95,942,34.77,North America
CM274,Influencer_Ethan,Facebook,Giveaway,2024-10-28,2024-11-15,7058.0,618690,749660,6.98,9.72,222,9.11,North America
CM5048,Influencer_Sophia,X,Product Launch,2024-08-09,2024-08-23,9473.0,993309,1089250,6.88,13.22,122,7.22,North America
CM4387,Influencer_Riya,instagram,Affiliate,2024-03-29,2024-03-30,6156.0,843827,934455,1.13,13.58,208,0.06,Middle East
CM1752,Influencer_Zane,Instagram,Giveaway,2024-07-27,2024-08-11,3124.0,566176,678123,1.41,12.53,660,-1.7,SEA
CM4700,Influencer_Sophia,TikTok,Product Launch,2024-03-16,2024-03-17,3731.0,985290,1117773,0.72,9.31,395,17.04,North America
CM317,Influencer_Ava,instagram,Giveaway,2024-08-05,2024-08-06,9948.0,739592,842833,4.7,11.46,770,49.98,SEA
CM4680,Influencer_Riya,YouTube,Giveaway,2024-02-06,2024-02-10,6920.0,113178,143748,5.0,3.59,426,46.26,North America
CM4065,Influencer_Noah,X,Affiliate,2024-11-16,2024-11-17,1425.0,886922,890650,,2.81,771,29.51,Middle East
CM1544,Influencer_Riya,INSTAGRAM,Product Launch,2024-08-18,2024-08-28,5965.0,754020,763504,2.61,13.75,596,39.35,North America
CM790,Influencer_Sophia,X,Giveaway,2024-02-27,2024-02-19,6409.0,813586,880693,5.14,12.58,520,58.83,India
CM2835,Influencer_Mia,Facebook,Giveaway,2024-03-30,2024-03-20,6292.0,328873,459258,6.11,1.88,662,41.09,SEA
CM2478,Influencer_Zane,X,Product Launch,2024-07-11,2024-07-22,9397.0,524897,703877,8.54,5.74,234,56.72,North America
CM2957,Influencer_Mia,instagram,Product Launch,2024-09-27,2024-10-11,3674.0,25881,223995,5.06,1.69,387,14.73,Europe
CM1206,Influencer_Sophia,Facebook,Brand Awareness,2024-08-14,2024-08-31,9772.0,442939,556995,3.4,4.55,68,5.81,SEA
CM1803,Influencer_Liam,INSTAGRAM,Product Launch,2024-12-28,2025-01-03,9177.0,980217,1093119,2.69,4.85,90,59.47,Europe
CM918,Influencer_Ethan,Facebook,Product Launch,2024-02-21,2024-03-02,558.0,422744,595142,4.84,6.22,588,41.59,Middle East
CM1805,Influencer_Noah,instagram,Affiliate,2024-12-28,2024-12-25,3468.0,327512,387935,8.07,0.82,382,14.1,SEA
CM711,Influencer_Ava,TikTok,Product Launch,2024-05-25,2024-05-22,7907.0,485284,558415,5.38,2.19,125,58.36,Europe
CM3163,Influencer_Noah,Facebook,Affiliate,2024-09-03,2024-09-14,7058.0,964301,1114977,8.77,10.04,85,48.93,India
CM5089,Influencer_Ethan,Facebook,Affiliate,2024-04-19,2024-04-28,1515.0,529451,683961,0.85,6.02,425,54.45,North America
CM4055,Influencer_Olivia,Facebook,Affiliate,2024-08-08,2024-08-08,3386.0,107500,283830,5.42,3.21,603,42.2,SEA
CM676,Influencer_Aarav,instagram,Giveaway,2024-02-18,2024-03-08,1874.0,735781,834462,6.97,13.83,969,-3.31,SEA
CM2294,Influencer_Aarav,X,Brand Awareness,2024-03-13,2024-03-22,5777.0,744521,817025,6.26,4.28,387,22.2,Europe
CM4674,Influencer_Zane,X,Brand Awareness,2024-01-15,2024-02-03,7575.0,407410,461510,,4.97,227,-1.97,Middle East
CM1280,Influencer_Ava,X,Brand Awareness,2024-08-13,2024-08-04,5360.0,764536,889470,5.39,14.07,391,19.51,SEA
CM988,Influencer_Aarav,instagram,Brand Awareness,2024-10-20,2024-10-13,,213690,317650,5.22,14.92,867,34.59,Europe
CM3437,Influencer_Sophia,X,Giveaway,2024-09-16,2024-09-12,6243.0,394423,400039,8.46,0.69,774,-8.37,North America
CM2124,Influencer_Mia,X,Affiliate,2024-01-09,2024-01-11,7548.0,922657,962576,4.28,10.81,541,54.73,SEA
CM2937,Influencer_Ava,YouTube,Affiliate,2024-08-21,2024-08-18,7044.0,202207,268359,7.76,7.52,273,49.28,Middle East
CM917,Influencer_Aarav,Facebook,Product Launch,2024-03-19,2024-03-13,973.0,76589,226467,7.84,6.29,103,59.75,India
CM3593,Influencer_Ethan,instagram,Affiliate,2024-10-25,2024-10-30,1358.0,950980,1051407,4.44,12.23,733,23.78,Europe
CM3773,Influencer_Aarav,TikTok,Giveaway,2024-08-28,2024-09-07,6857.0,78080,240393,,10.83,780,52.13,India
CM308,Influencer_Ethan,X,Affiliate,2024-12-18,2025-01-02,9030.0,26852,210494,6.07,12.45,29,45.23,Europe
CM393,Influencer_Liam,instagram,Product Launch,2024-12-12,2024-12-05,3751.0,71509,165015,4.85,5.06,922,32.31,SEA
CM1219,Influencer_Liam,Instagram,Affiliate,2024-03-27,2024-03-28,8200.0,439824,548342,7.05,9.32,423,36.02,SEA
CM3503,Influencer_Riya,X,Product Launch,2024-03-31,2024-04-14,3074.0,151161,208079,9.54,3.69,141,34.45,North America
CM3455,Influencer_Ethan,INSTAGRAM,Affiliate,2024-10-19,2024-10-14,1197.0,52588,62103,3.46,0.99,847,11.89,SEA
CM1364,Influencer_Olivia,X,Giveaway,2024-08-10,2024-08-22,894.0,889767,1008117,8.24,8.86,559,30.9,India
CM1090,Influencer_Sophia,TikTok,Product Launch,2024-11-14,2024-12-02,8773.0,179751,318709,7.98,8.9,188,-9.24,Middle East
CM2523,Influencer_Ava,YouTube,Brand Awareness,2024-02-07,2024-01-31,5740.0,839714,972020,,14.09,306,19.05,Middle East
CM4082,Influencer_Zane,Facebook,Brand Awareness,2024-01-14,2024-01-23,2661.0,278098,306063,3.62,4.84,506,58.19,North America
CM4428,Influencer_Riya,TikTok,Product Launch,2024-04-17,2024-04-11,7475.0,924732,1087840,6.32,4.81,255,-5.84,India
CM1907,Influencer_Olivia,TikTok,Brand Awareness,2024-08-03,2024-07-26,2902.0,116729,226188,3.99,12.01,752,11.01,Middle East
CM453,Influencer_Ethan,TikTok,Brand Awareness,2024-04-23,2024-04-14,5500.0,600952,711612,2.5,1.14,850,27.41,North America
CM5003,Influencer_Olivia,X,Product Launch,2024-11-20,2024-11-29,6473.0,191861,251784,1.5,13.71,128,35.8,SEA
CM1758,Influencer_Liam,YouTube,Product Launch,2024-01-11,2024-01-26,7361.0,186406,289331,7.41,9.11,975,-5.74,Middle East
CM3344,Influencer_Olivia,X,Product Launch,2024-06-25,2024-07-05,4171.0,807397,878377,,2.35,861,47.85,Europe
CM1589,Influencer_Ethan,Facebook,Brand Awareness,2024-02-16,2024-02-27,4309.0,674061,864019,2.0,7.27,195,43.24,North America
CM3582,Influencer_Aarav,Facebook,Affiliate,2024-06-22,2024-07-07,3414.0,986701,1126785,4.17,9.42,366,,Middle East
CM4187,Influencer_Riya,Instagram,Affiliate,2024-04-29,2024-05-09,3406.0,321595,477180,2.46,13.57,310,32.3,Middle East
CM3350,Influencer_Sophia,instagram,Brand Awareness,2024-11-20,2024-11-24,2482.0,814310,938779,2.41,5.4,217,32.2,Middle East
CM1328,Influencer_Riya,Instagram,Affiliate,2024-07-24,2024-07-17,3464.0,579764,665597,6.83,7.17,310,54.31,SEA
CM359,Influencer_Ava,YouTube,Giveaway,2024-08-26,2024-08-17,6424.0,166379,296177,4.57,8.57,534,-7.75,Europe
CM1794,Influencer_Liam,TikTok,Affiliate,2024-03-17,2024-03-23,5793.0,990327,1106246,4.32,8.43,201,13.92,Middle East
CM3853,Influencer_Sophia,TikTok,Giveaway,2024-06-02,2024-06-07,9310.0,671179,737962,0.84,4.58,132,19.14,SEA
CM4986,Influencer_Zane,instagram,Giveaway,2024-10-10,2024-10-12,8413.0,341492,392615,,9.87,519,30.93,Middle East
CM2078,Influencer_Ava,INSTAGRAM,Product Launch,2024-08-05,2024-07-26,,376631,548587,9.79,8.17,819,40.24,Middle East
CM2806,Influencer_Zane,INSTAGRAM,Product Launch,2024-09-17,2024-09-11,9703.0,163814,327314,4.4,4.26,871,0.14,Middle East
CM152,Influencer_Riya,INSTAGRAM,Affiliate,2024-12-30,2025-01-08,3382.0,459213,467657,4.0,10.15,617,34.1,Middle East
CM2437,Influencer_Mia,YouTube,Affiliate,2024-08-12,2024-08-21,6027.0,371063,536293,9.6,8.07,174,13.29,North America
CM511,Influencer_Aarav,Facebook,Affiliate,2024-06-02,2024-05-31,6533.0,213056,253962,8.12,10.11,16,-9.52,Europe
CM2433,Influencer_Olivia,TikTok,Giveaway,2024-04-01,2024-04-09,5499.0,949783,1006483,6.72,9.2,425,30.97,Middle East
CM4682,Influencer_Noah,YouTube,Brand Awareness,2024-01-26,2024-02-05,9412.0,414621,535192,3.17,10.63,203,,India
CM4184,Influencer_Mia,X,Product Launch,2024-04-02,2024-03-28,3146.0,947584,981158,2.11,2.74,786,53.21,Middle East
CM2595,Influencer_Noah,Facebook,Brand Awareness,2024-03-14,2024-03-23,7086.0,8799,13466,5.55,3.34,654,-4.64,India
CM2846,Influencer_Olivia,YouTube,Brand Awareness,2024-02-12,2024-02-27,1594.0,90074,238973,1.45,0.8,452,37.32,North America
CM3403,Influencer_Olivia,instagram,Giveaway,2024-05-21,2024-05-13,6082.0,446729,626499,0.99,10.56,818,13.01,India
CM1579,Influencer_Ava,INSTAGRAM,Affiliate,2024-01-31,2024-01-30,5492.0,687592,869747,4.45,13.51,468,-7.02,SEA
CM1607,Influencer_Noah,YouTube,Affiliate,2024-05-15,2024-05-25,9718.0,481853,583878,6.95,14.79,648,47.61,SEA
CM1133,Influencer_Ethan,Instagram,Giveaway,2024-08-06,2024-08-19,9383.0,959852,1057727,0.76,10.19,479,32.55,North America
CM1197,Influencer_Ava,TikTok,Affiliate,2024-12-12,2024-12-05,1649.0,969032,1033567,3.21,10.57,683,-9.84,Middle East
CM1569,Influencer_Noah,Instagram,Giveaway,2024-12-22,2024-12-29,2782.0,19069,174501,3.08,2.31,436,27.79,Europe
CM643,Influencer_Ethan,Instagram,Affiliate,2024-05-07,2024-04-28,1000.0,47475,84386,1.31,9.15,433,51.74,Middle East
CM1146,Influencer_Zane,X,Brand Awareness,2024-08-05,2024-08-02,1538.0,881597,1072536,4.28,12.96,296,35.02,SEA
CM4813,Influencer_Aarav,X,Giveaway,2024-01-29,2024-01-20,5298.0,108809,307419,1.5,7.67,775,,North America
CM1855,Influencer_Olivia,YouTube,Giveaway,2024-12-02,2024-11-29,9909.0,789106,941021,8.27,0.65,13,0.96,Europe
